"election_id","electoral_district_id","type","partisan","primary_party","electorate_specifications","special","office","filing_closed_date","number_elected","number_voting_for","ballot_id","ballot_placement","id"
"30000","60129","","NO","","","no","Lieutenant Governor","1900-01-01","1","1","297","5","22119"
"30000","60129","","NO","","","no","Lieutenant Governor","1900-01-01","1","1","300","5","22120"
"30000","60129","","NO","","","no","Lieutenant Governor","1900-01-01","1","1","303","5","22121"
"30000","60129","","NO","","","no","Lieutenant Governor","1900-01-01","1","1","306","5","22122"
"30000","60129","","NO","","","no","Lieutenant Governor","1900-01-01","1","1","329","5","22123"
"30000","60129","","NO","","","no","Lieutenant Governor","1900-01-01","1","1","332","5","22124"
"30000","60129","","NO","","","no","Lieutenant Governor","1900-01-01","1","1","335","5","22125"
"30000","60129","","NO","","","no","Lieutenant Governor","1900-01-01","1","1","338","5","22126"
"30000","60129","","NO","","","no","Lieutenant Governor","1900-01-01","1","1","358","5","22127"
"30000","60129","","NO","","","no","Lieutenant Governor","1900-01-01","1","1","361","5","22128"
"30000","60129","","NO","","","no","Lieutenant Governor","1900-01-01","1","1","364","5","22129"
"30000","60129","","NO","","","no","Lieutenant Governor","1900-01-01","1","1","367","5","22130"
"30000","60129","","NO","","","no","Lieutenant Governor","1900-01-01","1","1","390","5","22131"
"30000","60129","","NO","","","no","Lieutenant Governor","1900-01-01","1","1","393","5","22132"
"30000","60129","","NO","","","no","Lieutenant Governor","1900-01-01","1","1","396","5","22133"
"30000","60129","","NO","","","no","Lieutenant Governor","1900-01-01","1","1","419","5","22134"
"30000","60129","","NO","","","no","Lieutenant Governor","1900-01-01","1","1","422","5","22135"
"30000","60129","","NO","","","no","Lieutenant Governor","1900-01-01","1","1","425","5","22136"
"30000","60147","","NO","","","no","Treasurer","1900-01-01","1","1","241","13","22137"
"30000","60059","","NO","","","no","Member House of Delegates","1900-01-01","1","1","395","8","22138"
"30000","60112","","NO","","","no","Member School Board","1900-01-01","1","1","83","28","22139"
"30000","60246","","NO","","","no","Commissioner of Revenue","1900-01-01","1","1","81","12","22140"
"30000","60002","","NO","","","no","Member House of Delegates","1900-01-01","1","1","275","8","22141"
"30000","60188","","NO","","","no","Mayor","1900-01-01","1","1","98","29","22142"
"30000","60111","","NO","","","no","Member Board of Supervisors","1900-01-01","1","1","103","18","22143"
"30000","60036","","NO","","","no","Member Town Council - Special","1900-01-01","1","1","29","30","22144"
"30000","60039","","NO","","","no","Member Town Council - Special","1900-01-01","1","1","43","30","22145"
"30000","60282","","NO","","","no","Treasurer","1900-01-01","1","1","251","13","22146"
"30000","60211","","NO","","","no","Member Board of Supervisors","1900-01-01","1","1","110","18","22147"
"30000","60210","","NO","","","no","Member Board of Supervisors","1900-01-01","1","1","37","18","22148"
"30000","60306","","NO","","","no","Member House of Delegates","1900-01-01","1","1","98","8","22149"
"30000","60043","","NO","","","no","Member School Board","1900-01-01","1","1","15","28","22150"
"30000","60256","","NO","","","no","Member School Board At Large","1900-01-01","1","1","75","26","22151"
"30000","60147","","NO","","","no","Commissioner of Revenue","1900-01-01","1","1","239","12","22152"
"30000","60320","","NO","","","no","Treasurer","1900-01-01","1","1","145","13","22153"
"30000","60007","","NO","","","no","Member School Board","1900-01-01","1","1","72","28","22154"
"30000","60172","","NO","","","no","Commissioner of Revenue","1900-01-01","1","1","156","12","22155"
"30000","60148","","NO","","","no","Member School Board","1900-01-01","4","4","153","25","22156"
"30000","60000","","NO","","","no","Treasurer","1900-01-01","1","1","310","13","22157"
"30000","60095","","NO","","","no","Member House of Delegates","1900-01-01","1","1","58","8","22158"
"30000","60095","","NO","","","no","Member House of Delegates","1900-01-01","1","1","90","8","22159"
"30000","60095","","NO","","","no","Member House of Delegates","1900-01-01","1","1","273","8","22160"
"30000","60257","","NO","","","no","Member House of Delegates","1900-01-01","1","1","298","8","22161"
"30000","60257","","NO","","","no","Member House of Delegates","1900-01-01","1","1","350","8","22162"
"30000","60257","","NO","","","no","Member House of Delegates","1900-01-01","1","1","353","8","22163"
"30000","60071","","NO","","","no","Member School Board","1900-01-01","1","1","125","28","22164"
"30000","60040","","NO","","","no","Member Board of Supervisors","1900-01-01","1","1","110","18","22165"
"30000","60216","","NO","","","no","Member Board of Supervisors","1900-01-01","1","1","18","18","22166"
"30000","60164","","NO","","","no","Sheriff","1900-01-01","1","1","105","11","22167"
"30000","60172","","NO","","","no","Sheriff","1900-01-01","1","1","147","11","22168"
"30000","60206","","NO","","","no","Member House of Delegates","1900-01-01","1","1","66","8","22169"
"30000","60206","","NO","","","no","Member House of Delegates","1900-01-01","1","1","69","8","22170"
"30000","60317","","NO","","","no","Member Board of Supervisors","1900-01-01","1","1","84","18","22171"
"30000","60172","","NO","","","no","Treasurer","1900-01-01","1","1","156","13","22172"
"30000","60301","","NO","","","no","Member House of Delegates","1900-01-01","1","1","407","8","22173"
"30000","60091","","NO","","","no","Member Town Council","1900-01-01","5","5","97","30","22174"
"30000","60242","","NO","","","no","Member School Board","1900-01-01","1","1","315","28","22175"
"30000","60242","","NO","","","no","Member School Board","1900-01-01","1","1","318","28","22176"
"30000","60000","","NO","","","no","Sheriff","1900-01-01","1","1","310","11","22177"
"30000","60269","","NO","","","no","Member House of Delegates","1900-01-01","1","1","68","8","22178"
"30000","60198","","NO","","","no","Member House of Delegates","1900-01-01","1","1","198","8","22179"
"30000","60198","","NO","","","no","Member House of Delegates","1900-01-01","1","1","413","8","22180"
"30000","60113","","NO","","","no","Member House of Delegates","1900-01-01","1","1","76","8","22181"
"30000","60273","","NO","","","no","Member School Board","1900-01-01","1","1","193","28","22182"
"30000","60119","","NO","","","no","Treasurer","1900-01-01","1","1","70","13","22183"
"30000","60237","","NO","","","no","Member House of Delegates","1900-01-01","1","1","115","8","22184"
"30000","60237","","NO","","","no","Member House of Delegates","1900-01-01","1","1","118","8","22185"
"30000","60111","","NO","","","no","Member School Board","1900-01-01","1","1","100","28","22186"
"30000","60026","","NO","","","no","Member Board of Supervisors","1900-01-01","1","1","233","18","22187"
"30000","60118","","NO","","","no","Treasurer","1900-01-01","1","1","45","13","22188"
"30000","60255","","NO","","","no","Commonwealth's Attorney","1900-01-01","1","1","80","10","22189"
"30000","60319","","NO","","","no","Member Board of Supervisors","1900-01-01","1","1","72","18","22190"
"30000","60100","","NO","","","no","Commissioner of Revenue","1900-01-01","1","1","232","12","22191"
"30000","60176","","NO","","","no","Member School Board","1900-01-01","1","1","224","28","22192"
"30000","60168","","NO","","","no","Member Board of Supervisors","1900-01-01","1","1","66","18","22193"
"30000","60105","","NO","","","no","Member Board of Supervisors","1900-01-01","1","1","19","18","22194"
"30000","60146","","NO","","","no","Member Town Council - Christiansburg","1900-01-01","3","3","18","30","22195"
"30000","60146","","NO","","","no","Mayor - Christiansburg","1900-01-01","1","1","19","29","22196"
"30000","60016","","NO","","","no","Treasurer","1900-01-01","1","1","2","13","22197"
"30000","60096","","NO","","","no","Treasurer","1900-01-01","1","1","260","13","22198"
"30000","60340","","NO","","","no","Member House of Delegates","1900-01-01","1","1","121","8","22199"
"30000","60340","","NO","","","no","Member House of Delegates","1900-01-01","1","1","394","8","22200"
"30000","60210","","NO","","","no","Member School Board","1900-01-01","1","1","38","28","22201"
"30000","60129","","NO","","","no","Lieutenant Governor","1900-01-01","1","1","11","5","22202"
"30000","60129","","NO","","","no","Lieutenant Governor","1900-01-01","1","1","14","5","22203"
"30000","60129","","NO","","","no","Governor","1900-01-01","1","1","14","4","22204"
"30000","60129","","NO","","","no","Governor","1900-01-01","1","1","17","4","22205"
"30000","60129","","NO","","","no","Governor","1900-01-01","1","1","37","4","22206"
"30000","60129","","NO","","","no","Governor","1900-01-01","1","1","40","4","22207"
"30000","60129","","NO","","","no","Governor","1900-01-01","1","1","43","4","22208"
"30000","60129","","NO","","","no","Governor","1900-01-01","1","1","46","4","22209"
"30000","60129","","NO","","","no","Governor","1900-01-01","1","1","69","4","22210"
"30000","60129","","NO","","","no","Governor","1900-01-01","1","1","72","4","22211"
"30000","60129","","NO","","","no","Governor","1900-01-01","1","1","75","4","22212"
"30000","60129","","NO","","","no","Governor","1900-01-01","1","1","98","4","22213"
"30000","60129","","NO","","","no","Governor","1900-01-01","1","1","101","4","22214"
"30000","60129","","NO","","","no","Governor","1900-01-01","1","1","104","4","22215"
"30000","60129","","NO","","","no","Governor","1900-01-01","1","1","107","4","22216"
"30000","60129","","NO","","","no","Governor","1900-01-01","1","1","127","4","22217"
"30000","60129","","NO","","","no","Governor","1900-01-01","1","1","130","4","22218"
"30000","60129","","NO","","","no","Governor","1900-01-01","1","1","133","4","22219"
"30000","60129","","NO","","","no","Governor","1900-01-01","1","1","136","4","22220"
"30000","60129","","NO","","","no","Governor","1900-01-01","1","1","159","4","22221"
"30000","60129","","NO","","","no","Governor","1900-01-01","1","1","162","4","22222"
"30000","60129","","NO","","","no","Governor","1900-01-01","1","1","165","4","22223"
"30000","60129","","NO","","","no","Governor","1900-01-01","1","1","168","4","22224"
"30000","60129","","NO","","","no","Governor","1900-01-01","1","1","188","4","22225"
"30000","60129","","NO","","","no","Governor","1900-01-01","1","1","191","4","22226"
"30000","60129","","NO","","","no","Governor","1900-01-01","1","1","194","4","22227"
"30000","60129","","NO","","","no","Governor","1900-01-01","1","1","197","4","22228"
"30000","60129","","NO","","","no","Governor","1900-01-01","1","1","220","4","22229"
"30000","60129","","NO","","","no","Governor","1900-01-01","1","1","223","4","22230"
"30000","60129","","NO","","","no","Governor","1900-01-01","1","1","226","4","22231"
"30000","60129","","NO","","","no","Governor","1900-01-01","1","1","249","4","22232"
"30000","60129","","NO","","","no","Governor","1900-01-01","1","1","252","4","22233"
"30000","60129","","NO","","","no","Governor","1900-01-01","1","1","255","4","22234"
"30000","60129","","NO","","","no","Governor","1900-01-01","1","1","258","4","22235"
"30000","60129","","NO","","","no","Governor","1900-01-01","1","1","278","4","22236"
"30000","60129","","NO","","","no","Governor","1900-01-01","1","1","281","4","22237"
"30000","60129","","NO","","","no","Governor","1900-01-01","1","1","284","4","22238"
"30000","60129","","NO","","","no","Governor","1900-01-01","1","1","287","4","22239"
"30000","60129","","NO","","","no","Governor","1900-01-01","1","1","310","4","22240"
"30000","60129","","NO","","","no","Governor","1900-01-01","1","1","313","4","22241"
"30000","60129","","NO","","","no","Governor","1900-01-01","1","1","316","4","22242"
"30000","60129","","NO","","","no","Governor","1900-01-01","1","1","339","4","22243"
"30000","60129","","NO","","","no","Governor","1900-01-01","1","1","342","4","22244"
"30000","60129","","NO","","","no","Governor","1900-01-01","1","1","345","4","22245"
"30000","60129","","NO","","","no","Governor","1900-01-01","1","1","348","4","22246"
"30000","60129","","NO","","","no","Governor","1900-01-01","1","1","368","4","22247"
"30000","60129","","NO","","","no","Governor","1900-01-01","1","1","371","4","22248"
"30000","60129","","NO","","","no","Governor","1900-01-01","1","1","374","4","22249"
"30000","60129","","NO","","","no","Governor","1900-01-01","1","1","377","4","22250"
"30000","60129","","NO","","","no","Governor","1900-01-01","1","1","400","4","22251"
"30000","60129","","NO","","","no","Governor","1900-01-01","1","1","403","4","22252"
"30000","60129","","NO","","","no","Governor","1900-01-01","1","1","406","4","22253"
"30000","60129","","NO","","","no","Governor","1900-01-01","1","1","409","4","22254"
"30000","60125","","NO","","","no","Member School Board","1900-01-01","1","1","31","28","22255"
"30000","60006","","NO","","","no","Member School Board","1900-01-01","1","1","99","28","22256"
"30000","60208","","NO","","","no","Commissioner of Revenue","1900-01-01","1","1","40","12","22257"
"30000","60035","","NO","","","no","Member Board of Supervisors","1900-01-01","1","1","169","18","22258"
"30000","60132","","NO","","","no","Commissioner of Revenue","1900-01-01","1","1","24","12","22259"
"30000","60132","","NO","","","no","Commissioner of Revenue","1900-01-01","1","1","27","12","22260"
"30000","60031","","NO","","","no","Member School Board","1900-01-01","1","1","13","28","22261"
"30000","60037","","NO","","","no","Treasurer","1900-01-01","1","1","122","13","22262"
"30000","60331","","NO","","","no","Member School Board","1900-01-01","1","1","44","28","22263"
"30000","60129","","NO","","","no","Lieutenant Governor","1900-01-01","1","1","108","5","22264"
"30000","60129","","NO","","","no","Lieutenant Governor","1900-01-01","1","1","111","5","22265"
"30000","60129","","NO","","","no","Lieutenant Governor","1900-01-01","1","1","114","5","22266"
"30000","60129","","NO","","","no","Lieutenant Governor","1900-01-01","1","1","137","5","22267"
"30000","60129","","NO","","","no","Lieutenant Governor","1900-01-01","1","1","140","5","22268"
"30000","60129","","NO","","","no","Lieutenant Governor","1900-01-01","1","1","143","5","22269"
"30000","60129","","NO","","","no","Lieutenant Governor","1900-01-01","1","1","166","5","22270"
"30000","60129","","NO","","","no","Lieutenant Governor","1900-01-01","1","1","169","5","22271"
"30000","60129","","NO","","","no","Lieutenant Governor","1900-01-01","1","1","172","5","22272"
"30000","60129","","NO","","","no","Lieutenant Governor","1900-01-01","1","1","175","5","22273"
"30000","60129","","NO","","","no","Lieutenant Governor","1900-01-01","1","1","195","5","22274"
"30000","60129","","NO","","","no","Lieutenant Governor","1900-01-01","1","1","198","5","22275"
"30000","60129","","NO","","","no","Lieutenant Governor","1900-01-01","1","1","201","5","22276"
"30000","60129","","NO","","","no","Lieutenant Governor","1900-01-01","1","1","204","5","22277"
"30000","60129","","NO","","","no","Lieutenant Governor","1900-01-01","1","1","227","5","22278"
"30000","60129","","NO","","","no","Lieutenant Governor","1900-01-01","1","1","230","5","22279"
"30000","60129","","NO","","","no","Lieutenant Governor","1900-01-01","1","1","233","5","22280"
"30000","60129","","NO","","","no","Lieutenant Governor","1900-01-01","1","1","236","5","22281"
"30000","60129","","NO","","","no","Lieutenant Governor","1900-01-01","1","1","256","5","22282"
"30000","60129","","NO","","","no","Lieutenant Governor","1900-01-01","1","1","259","5","22283"
"30000","60129","","NO","","","no","Lieutenant Governor","1900-01-01","1","1","262","5","22284"
"30000","60129","","NO","","","no","Lieutenant Governor","1900-01-01","1","1","265","5","22285"
"30000","60129","","NO","","","no","Lieutenant Governor","1900-01-01","1","1","288","5","22286"
"30000","60129","","NO","","","no","Lieutenant Governor","1900-01-01","1","1","291","5","22287"
"30000","60129","","NO","","","no","Lieutenant Governor","1900-01-01","1","1","294","5","22288"
"30000","60129","","NO","","","no","Lieutenant Governor","1900-01-01","1","1","317","5","22289"
"30000","60129","","NO","","","no","Lieutenant Governor","1900-01-01","1","1","320","5","22290"
"30000","60129","","NO","","","no","Lieutenant Governor","1900-01-01","1","1","323","5","22291"
"30000","60129","","NO","","","no","Lieutenant Governor","1900-01-01","1","1","326","5","22292"
"30000","60129","","NO","","","no","Lieutenant Governor","1900-01-01","1","1","346","5","22293"
"30000","60129","","NO","","","no","Lieutenant Governor","1900-01-01","1","1","349","5","22294"
"30000","60129","","NO","","","no","Lieutenant Governor","1900-01-01","1","1","352","5","22295"
"30000","60129","","NO","","","no","Lieutenant Governor","1900-01-01","1","1","355","5","22296"
"30000","60129","","NO","","","no","Lieutenant Governor","1900-01-01","1","1","378","5","22297"
"30000","60129","","NO","","","no","Lieutenant Governor","1900-01-01","1","1","381","5","22298"
"30000","60129","","NO","","","no","Lieutenant Governor","1900-01-01","1","1","384","5","22299"
"30000","60129","","NO","","","no","Lieutenant Governor","1900-01-01","1","1","387","5","22300"
"30000","60129","","NO","","","no","Lieutenant Governor","1900-01-01","1","1","407","5","22301"
"30000","60129","","NO","","","no","Lieutenant Governor","1900-01-01","1","1","410","5","22302"
"30000","60129","","NO","","","no","Lieutenant Governor","1900-01-01","1","1","413","5","22303"
"30000","60129","","NO","","","no","Lieutenant Governor","1900-01-01","1","1","416","5","22304"
"30000","60167","","NO","","","no","Member House of Delegates","1900-01-01","1","1","8","8","22305"
"30000","60117","","NO","","","no","Member School Board","1900-01-01","1","1","12","28","22306"
"30000","60117","","NO","","","no","Member School Board","1900-01-01","1","1","15","28","22307"
"30000","60260","","NO","","","no","Member House of Delegates","1900-01-01","1","1","271","8","22308"
"30000","60260","","NO","","","no","Member House of Delegates","1900-01-01","1","1","303","8","22309"
"30000","60260","","NO","","","no","Member House of Delegates","1900-01-01","1","1","361","8","22310"
"30000","60059","","NO","","","no","Member House of Delegates","1900-01-01","1","1","317","8","22311"
"30000","60218","","NO","","","no","Member House of Delegates","1900-01-01","1","1","79","8","22312"
"30000","60264","","NO","","","no","Treasurer","1900-01-01","1","1","273","13","22313"
"30000","60205","","NO","","","no","Member House of Delegates","1900-01-01","1","1","138","8","22314"
"30000","60036","","NO","","","no","Member Town Council - Special","1900-01-01","1","1","395","30","22315"
"30000","60208","","NO","","","no","Treasurer","1900-01-01","1","1","40","13","22316"
"30000","60117","","NO","","","no","Member Board of Supervisors","1900-01-01","1","1","14","18","22317"
"30000","60234","","NO","","","no","Member Board of Supervisors","1900-01-01","1","1","37","18","22318"
"30000","60148","","NO","","","no","Commissioner of Revenue","1900-01-01","1","1","153","12","22319"
"30000","60123","","NO","","","no","Commonwealth's Attorney","1900-01-01","1","1","194","10","22320"
"30000","60276","","NO","","","no","Member House of Delegates","1900-01-01","1","1","92","8","22321"
"30000","60306","","NO","","","no","Member House of Delegates","1900-01-01","1","1","330","8","22322"
"30000","60043","","NO","","","no","Member School Board","1900-01-01","1","1","14","28","22323"
"30000","60016","","NO","","","no","Commissioner of Revenue","1900-01-01","1","1","11","12","22324"
"30000","60016","","NO","","","no","Commissioner of Revenue","1900-01-01","1","1","252","12","22325"
"30000","60256","","NO","","","no","Member School Board At Large","1900-01-01","1","1","76","26","22326"
"30000","60248","","NO","","","no","Member Board of Supervisors","1900-01-01","1","1","124","18","22327"
"30000","60320","","NO","","","no","Treasurer","1900-01-01","1","1","141","13","22328"
"30000","60320","","NO","","","no","Treasurer","1900-01-01","1","1","144","13","22329"
"30000","60064","","NO","","","no","Member House of Delegates","1900-01-01","1","1","389","8","22330"
"30000","60215","","NO","","","no","Member House of Delegates","1900-01-01","1","1","108","8","22331"
"30000","60090","","NO","","","no","Member House of Delegates","1900-01-01","1","1","269","8","22332"
"30000","60172","","NO","","","no","Commissioner of Revenue","1900-01-01","1","1","147","12","22333"
"30000","60163","","NO","","","no","Treasurer","1900-01-01","1","1","17","13","22334"
"30000","60095","","NO","","","no","Member House of Delegates","1900-01-01","1","1","272","8","22335"
"30000","60257","","NO","","","no","Member House of Delegates","1900-01-01","1","1","296","8","22336"
"30000","60257","","NO","","","no","Member House of Delegates","1900-01-01","1","1","299","8","22337"
"30000","60257","","NO","","","no","Member House of Delegates","1900-01-01","1","1","354","8","22338"
"30000","60229","","NO","","","no","Mayor","1900-01-01","1","1","18","29","22339"
"30000","60221","","NO","","","no","Member School Board","1900-01-01","1","1","94","28","22340"
"30000","60164","","NO","","","no","Sheriff","1900-01-01","1","1","106","11","22341"
"30000","60232","","NO","","","no","Member Board of Supervisors","1900-01-01","1","1","73","18","22342"
"30000","60206","","NO","","","no","Member House of Delegates","1900-01-01","1","1","70","8","22343"
"30000","60178","","NO","","","no","Member School Board","1900-01-01","1","1","116","28","22344"
"30000","60154","","NO","","","no","Member House of Delegates","1900-01-01","1","1","7","8","22345"
"30000","60125","","NO","","","no","Member Board of Supervisors","1900-01-01","1","1","30","18","22346"
"30000","60066","","NO","","","no","Member Board of Supervisors","1900-01-01","1","1","150","18","22347"
"30000","60238","","NO","","","no","Commonwealth's Attorney","1900-01-01","1","1","61","10","22348"
"30000","60338","","NO","","","no","Member Board of Supervisors","1900-01-01","1","1","198","18","22349"
"30000","60113","","NO","","","no","Member House of Delegates","1900-01-01","1","1","194","8","22350"
"30000","60038","","NO","","","no","Member Board of Supervisors ","1900-01-01","1","1","225","18","22351"
"30000","60119","","NO","","","no","Treasurer","1900-01-01","1","1","108","13","22352"
"30000","60321","","NO","","","no","Member Board of Supervisors","1900-01-01","1","1","110","18","22353"
"30000","60111","","NO","","","no","Member School Board","1900-01-01","1","1","103","28","22354"
"30000","60026","","NO","","","no","Member Board of Supervisors","1900-01-01","1","1","234","18","22355"
"30000","60227","","NO","","","no","Clerk of Court","1900-01-01","1","1","59","9","22356"
"30000","60168","","NO","","","no","Member Board of Supervisors","1900-01-01","1","1","67","18","22357"
"30000","60105","","NO","","","no","Member Board of Supervisors","1900-01-01","1","1","18","18","22358"
"30000","60105","","NO","","","no","Member Board of Supervisors","1900-01-01","1","1","21","18","22359"
"30000","60146","","NO","","","no","Mayor - Christiansburg","1900-01-01","1","1","18","29","22360"
"30000","60146","","NO","","","no","Mayor - Christiansburg","1900-01-01","1","1","21","29","22361"
"30000","60016","","NO","","","no","Treasurer","1900-01-01","1","1","11","13","22362"
"30000","60016","","NO","","","no","Treasurer","1900-01-01","1","1","252","13","22363"
"30000","60104","","NO","","","no","Member School Board","1900-01-01","1","1","54","28","22364"
"30000","60104","","NO","","","no","Member School Board","1900-01-01","1","1","57","28","22365"
"30000","60065","","NO","","","no","Member House of Delegates","1900-01-01","1","1","268","8","22366"
"30000","60145","","NO","","","no","Member School Board","1900-01-01","1","1","198","28","22367"
"30000","60340","","NO","","","no","Member House of Delegates","1900-01-01","1","1","123","8","22368"
"30000","60340","","NO","","","no","Member House of Delegates","1900-01-01","1","1","309","8","22369"
"30000","60340","","NO","","","no","Member House of Delegates","1900-01-01","1","1","393","8","22370"
"30000","60309","","NO","","","no","Member Board of Supervisors","1900-01-01","1","1","168","18","22371"
"30000","60129","","NO","","","no","Lieutenant Governor","1900-01-01","1","1","7","5","22372"
"30000","60129","","NO","","","no","Lieutenant Governor","1900-01-01","1","1","10","5","22373"
"30000","60129","","NO","","","no","Lieutenant Governor","1900-01-01","1","1","63","5","22374"
"30000","60129","","NO","","","no","Lieutenant Governor","1900-01-01","1","1","66","5","22375"
"30000","60129","","NO","","","no","Lieutenant Governor","1900-01-01","1","1","69","5","22376"
"30000","60129","","NO","","","no","Lieutenant Governor","1900-01-01","1","1","92","5","22377"
"30000","60129","","NO","","","no","Lieutenant Governor","1900-01-01","1","1","95","5","22378"
"30000","60129","","NO","","","no","Lieutenant Governor","1900-01-01","1","1","98","5","22379"
"30000","60129","","NO","","","no","Lieutenant Governor","1900-01-01","1","1","121","5","22380"
"30000","60129","","NO","","","no","Lieutenant Governor","1900-01-01","1","1","124","5","22381"
"30000","60129","","NO","","","no","Lieutenant Governor","1900-01-01","1","1","127","5","22382"
"30000","60129","","NO","","","no","Lieutenant Governor","1900-01-01","1","1","130","5","22383"
"30000","60129","","NO","","","no","Lieutenant Governor","1900-01-01","1","1","150","5","22384"
"30000","60129","","NO","","","no","Lieutenant Governor","1900-01-01","1","1","153","5","22385"
"30000","60129","","NO","","","no","Lieutenant Governor","1900-01-01","1","1","156","5","22386"
"30000","60129","","NO","","","no","Lieutenant Governor","1900-01-01","1","1","159","5","22387"
"30000","60129","","NO","","","no","Lieutenant Governor","1900-01-01","1","1","182","5","22388"
"30000","60129","","NO","","","no","Lieutenant Governor","1900-01-01","1","1","185","5","22389"
"30000","60129","","NO","","","no","Lieutenant Governor","1900-01-01","1","1","188","5","22390"
"30000","60129","","NO","","","no","Lieutenant Governor","1900-01-01","1","1","191","5","22391"
"30000","60129","","NO","","","no","Lieutenant Governor","1900-01-01","1","1","211","5","22392"
"30000","60129","","NO","","","no","Lieutenant Governor","1900-01-01","1","1","214","5","22393"
"30000","60129","","NO","","","no","Lieutenant Governor","1900-01-01","1","1","217","5","22394"
"30000","60129","","NO","","","no","Lieutenant Governor","1900-01-01","1","1","220","5","22395"
"30000","60129","","NO","","","no","Lieutenant Governor","1900-01-01","1","1","243","5","22396"
"30000","60129","","NO","","","no","Lieutenant Governor","1900-01-01","1","1","246","5","22397"
"30000","60129","","NO","","","no","Lieutenant Governor","1900-01-01","1","1","249","5","22398"
"30000","60129","","NO","","","no","Lieutenant Governor","1900-01-01","1","1","272","5","22399"
"30000","60129","","NO","","","no","Lieutenant Governor","1900-01-01","1","1","275","5","22400"
"30000","60129","","NO","","","no","Lieutenant Governor","1900-01-01","1","1","278","5","22401"
"30000","60129","","NO","","","no","Lieutenant Governor","1900-01-01","1","1","281","5","22402"
"30000","60129","","NO","","","no","Lieutenant Governor","1900-01-01","1","1","301","5","22403"
"30000","60129","","NO","","","no","Lieutenant Governor","1900-01-01","1","1","304","5","22404"
"30000","60129","","NO","","","no","Lieutenant Governor","1900-01-01","1","1","307","5","22405"
"30000","60129","","NO","","","no","Lieutenant Governor","1900-01-01","1","1","310","5","22406"
"30000","60129","","NO","","","no","Lieutenant Governor","1900-01-01","1","1","333","5","22407"
"30000","60129","","NO","","","no","Lieutenant Governor","1900-01-01","1","1","336","5","22408"
"30000","60129","","NO","","","no","Lieutenant Governor","1900-01-01","1","1","339","5","22409"
"30000","60129","","NO","","","no","Lieutenant Governor","1900-01-01","1","1","362","5","22410"
"30000","60129","","NO","","","no","Lieutenant Governor","1900-01-01","1","1","365","5","22411"
"30000","60129","","NO","","","no","Lieutenant Governor","1900-01-01","1","1","368","5","22412"
"30000","60129","","NO","","","no","Lieutenant Governor","1900-01-01","1","1","371","5","22413"
"30000","60129","","NO","","","no","Lieutenant Governor","1900-01-01","1","1","391","5","22414"
"30000","60129","","NO","","","no","Lieutenant Governor","1900-01-01","1","1","394","5","22415"
"30000","60129","","NO","","","no","Lieutenant Governor","1900-01-01","1","1","397","5","22416"
"30000","60129","","NO","","","no","Lieutenant Governor","1900-01-01","1","1","400","5","22417"
"30000","60129","","NO","","","no","Lieutenant Governor","1900-01-01","1","1","423","5","22418"
"30000","60129","","NO","","","no","Lieutenant Governor","1900-01-01","1","1","426","5","22419"
"30000","60260","","NO","","","no","Member House of Delegates","1900-01-01","1","1","383","8","22420"
"30000","60112","","NO","","","no","Member School Board","1900-01-01","1","1","82","28","22421"
"30000","60218","","NO","","","no","Member House of Delegates","1900-01-01","1","1","31","8","22422"
"30000","60204","","NO","","","no","Member House of Delegates","1900-01-01","1","1","155","8","22423"
"30000","60197","","NO","","","no","Member School Board","1900-01-01","1","1","36","28","22424"
"30000","60002","","NO","","","no","Member House of Delegates","1900-01-01","1","1","274","8","22425"
"30000","60205","","NO","","","no","Member House of Delegates","1900-01-01","1","1","157","8","22426"
"30000","60111","","NO","","","no","Member Board of Supervisors","1900-01-01","1","1","102","18","22427"
"30000","60036","","NO","","","no","Member Town Council - Special","1900-01-01","1","1","289","30","22428"
"30000","60129","","NO","","","no","Lieutenant Governor","1900-01-01","1","1","109","5","22429"
"30000","60129","","NO","","","no","Lieutenant Governor","1900-01-01","1","1","112","5","22430"
"30000","60129","","NO","","","no","Lieutenant Governor","1900-01-01","1","1","115","5","22431"
"30000","60129","","NO","","","no","Lieutenant Governor","1900-01-01","1","1","118","5","22432"
"30000","60129","","NO","","","no","Lieutenant Governor","1900-01-01","1","1","141","5","22433"
"30000","60129","","NO","","","no","Lieutenant Governor","1900-01-01","1","1","144","5","22434"
"30000","60129","","NO","","","no","Lieutenant Governor","1900-01-01","1","1","147","5","22435"
"30000","60129","","NO","","","no","Lieutenant Governor","1900-01-01","1","1","170","5","22436"
"30000","60129","","NO","","","no","Lieutenant Governor","1900-01-01","1","1","173","5","22437"
"30000","60129","","NO","","","no","Lieutenant Governor","1900-01-01","1","1","176","5","22438"
"30000","60129","","NO","","","no","Lieutenant Governor","1900-01-01","1","1","179","5","22439"
"30000","60129","","NO","","","no","Lieutenant Governor","1900-01-01","1","1","199","5","22440"
"30000","60129","","NO","","","no","Lieutenant Governor","1900-01-01","1","1","202","5","22441"
"30000","60129","","NO","","","no","Lieutenant Governor","1900-01-01","1","1","205","5","22442"
"30000","60129","","NO","","","no","Lieutenant Governor","1900-01-01","1","1","208","5","22443"
"30000","60129","","NO","","","no","Lieutenant Governor","1900-01-01","1","1","231","5","22444"
"30000","60129","","NO","","","no","Lieutenant Governor","1900-01-01","1","1","234","5","22445"
"30000","60129","","NO","","","no","Lieutenant Governor","1900-01-01","1","1","237","5","22446"
